time_step [s] = stop-time [s] = time [s]	separation [m]	mean speed [m/s]
5.750000e-12	4.230104e-10	2.189218e+02
5.760000e-12	4.229622e-10	2.186088e+02
5.770000e-12	4.230149e-10	2.184251e+02
5.780000e-12	4.230895e-10	2.183301e+02
5.790000e-12	4.231777e-10	2.183289e+02
5.800000e-12	4.228403e-10	2.191893e+02
5.810000e-12	4.226676e-10	2.195364e+02
5.820000e-12	4.227363e-10	2.196534e+02
5.830000e-12	4.227131e-10	2.197200e+02
5.840000e-12	4.225915e-10	2.200226e+02
5.850000e-12	4.224533e-10	2.205149e+02
5.860000e-12	4.224020e-10	2.210817e+02
5.870000e-12	4.222567e-10	2.216768e+02
5.880000e-12	4.223351e-10	2.220185e+02
5.890000e-12	4.223737e-10	2.223670e+02
5.900000e-12	4.223994e-10	2.226318e+02
5.910000e-12	4.222480e-10	2.228497e+02
5.920000e-12	4.223732e-10	2.230074e+02
5.930000e-12	4.224592e-10	2.231133e+02
5.940000e-12	4.223777e-10	2.231415e+02
5.950000e-12	4.222956e-10	2.231690e+02
5.960000e-12	4.226049e-10	2.231731e+02
5.970000e-12	4.227374e-10	2.232203e+02
5.980000e-12	4.227867e-10	2.232817e+02
5.990000e-12	4.226920e-10	2.233849e+02
6.000000e-12	4.227772e-10	2.235349e+02
6.010000e-12	4.227364e-10	2.237391e+02
6.020000e-12	4.227901e-10	2.239568e+02
6.030000e-12	4.228787e-10	2.241601e+02
6.040000e-12	4.229661e-10	2.242946e+02
6.050000e-12	4.230211e-10	2.243295e+02
6.060000e-12	4.228765e-10	2.242698e+02
6.070000e-12	4.229469e-10	2.241481e+02
6.080000e-12	4.230092e-10	2.239790e+02
6.090000e-12	4.230897e-10	2.237594e+02
6.100000e-12	4.230870e-10	2.234826e+02
6.110000e-12	4.229576e-10	2.231719e+02
6.120000e-12	4.231267e-10	2.228293e+02
6.130000e-12	4.231850e-10	2.224550e+02
6.140000e-12	4.230600e-10	2.220643e+02
6.150000e-12	4.230663e-10	2.216985e+02
6.160000e-12	4.229827e-10	2.213636e+02
6.170000e-12	4.229110e-10	2.210580e+02
6.180000e-12	4.228729e-10	2.208010e+02
6.190000e-12	4.228242e-10	2.206422e+02
6.200000e-12	4.227318e-10	2.205319e+02
6.210000e-12	4.226111e-10	2.204644e+02
6.220000e-12	4.224680e-10	2.204405e+02
6.230000e-12	4.225120e-10	2.204322e+02
6.240000e-12	4.224237e-10	2.204411e+02
6.250000e-12	4.225006e-10	2.204456e+02
6.260000e-12	4.225791e-10	2.204634e+02
6.270000e-12	4.225236e-10	2.204929e+02
6.280000e-12	4.224833e-10	2.205649e+02
6.290000e-12	4.224154e-10	2.206559e+02
6.300000e-12	4.223963e-10	2.207758e+02
6.310000e-12	4.224216e-10	2.208842e+02
6.320000e-12	4.224233e-10	2.209590e+02
6.330000e-12	4.224877e-10	2.210002e+02
6.340000e-12	4.223040e-10	2.209841e+02
6.350000e-12	4.223836e-10	2.208992e+02
6.360000e-12	4.224585e-10	2.207695e+02
6.370000e-12	4.224659e-10	2.206164e+02
6.380000e-12	4.224775e-10	2.205133e+02
6.390000e-12	4.224698e-10	2.204951e+02
6.400000e-12	4.225196e-10	2.205845e+02
6.410000e-12	4.225772e-10	2.207408e+02
6.420000e-12	4.226197e-10	2.209236e+02
6.430000e-12	4.226206e-10	2.211147e+02
6.440000e-12	4.226534e-10	2.213054e+02
6.450000e-12	4.226781e-10	2.214776e+02
6.460000e-12	4.226927e-10	2.216224e+02
6.470000e-12	4.227743e-10	2.216854e+02
6.480000e-12	4.228506e-10	2.216220e+02
6.490000e-12	4.229067e-10	2.214795e+02
6.500000e-12	4.229152e-10	2.212709e+02
6.510000e-12	4.229751e-10	2.210061e+02
6.520000e-12	4.229111e-10	2.206610e+02
6.530000e-12	4.228254e-10	2.202648e+02
6.540000e-12	4.227889e-10	2.198169e+02
6.550000e-12	4.228373e-10	2.193258e+02
6.560000e-12	4.228237e-10	2.188114e+02
6.570000e-12	4.228207e-10	2.183108e+02
6.580000e-12	4.226347e-10	2.178754e+02
6.590000e-12	4.224333e-10	2.175309e+02
6.600000e-12	4.225173e-10	2.172913e+02
6.610000e-12	4.224451e-10	2.171373e+02
6.620000e-12	4.225549e-10	2.170825e+02
6.630000e-12	4.225998e-10	2.171147e+02
6.640000e-12	4.226376e-10	2.172394e+02
6.650000e-12	4.226330e-10	2.174414e+02
6.660000e-12	4.226410e-10	2.177202e+02
6.670000e-12	4.226954e-10	2.180784e+02
6.680000e-12	4.228216e-10	2.184462e+02
6.690000e-12	4.227869e-10	2.187573e+02
6.700000e-12	4.227918e-10	2.189583e+02
6.710000e-12	4.228620e-10	2.190387e+02
6.720000e-12	4.228739e-10	2.190237e+02
6.730000e-12	4.231101e-10	2.189324e+02
6.740000e-12	4.231034e-10	2.187525e+02
6.750000e-12	4.230284e-10	2.188352e+02
6.760000e-12	4.229170e-10	2.186597e+02
6.770000e-12	4.226704e-10	2.188147e+02
6.780000e-12	4.226975e-10	2.187194e+02
6.790000e-12	4.226132e-10	2.186337e+02
6.800000e-12	4.225934e-10	2.185132e+02
6.810000e-12	4.225689e-10	2.183869e+02
6.820000e-12	4.225854e-10	2.182818e+02
6.830000e-12	4.225807e-10	2.182368e+02
6.840000e-12	4.226175e-10	2.182864e+02
6.850000e-12	4.227619e-10	2.184189e+02
6.860000e-12	4.226347e-10	2.186393e+02
6.870000e-12	4.227138e-10	2.188497e+02
6.880000e-12	4.226124e-10	2.190545e+02
6.890000e-12	4.226109e-10	2.192108e+02
6.900000e-12	4.225671e-10	2.193128e+02
6.910000e-12	4.226007e-10	2.193760e+02
6.920000e-12	4.225979e-10	2.193569e+02
6.930000e-12	4.227412e-10	2.192122e+02
6.940000e-12	4.227893e-10	2.189659e+02
6.950000e-12	4.227372e-10	2.186258e+02
6.960000e-12	4.225700e-10	2.182237e+02
6.970000e-12	4.225961e-10	2.177833e+02
6.980000e-12	4.226260e-10	2.173213e+02
6.990000e-12	4.225682e-10	2.168645e+02
7.000000e-12	4.226330e-10	2.164447e+02
7.010000e-12	4.227062e-10	2.160771e+02
7.020000e-12	4.226842e-10	2.158188e+02
7.030000e-12	4.226961e-10	2.156561e+02
7.040000e-12	4.226237e-10	2.155899e+02
7.050000e-12	4.227309e-10	2.156414e+02
7.060000e-12	4.227027e-10	2.158253e+02
7.070000e-12	4.227576e-10	2.160742e+02
7.080000e-12	4.227631e-10	2.163391e+02
7.090000e-12	4.228530e-10	2.165987e+02
7.100000e-12	4.228678e-10	2.168021e+02
7.110000e-12	4.229216e-10	2.169481e+02
7.120000e-12	4.229888e-10	2.170894e+02
7.130000e-12	4.230322e-10	2.172299e+02
7.140000e-12	4.231349e-10	2.173179e+02
7.150000e-12	4.231342e-10	2.173894e+02
7.160000e-12	4.231474e-10	2.174263e+02
7.170000e-12	4.231327e-10	2.174384e+02
7.180000e-12	4.231165e-10	2.174126e+02
7.190000e-12	4.232232e-10	2.173758e+02
7.200000e-12	4.232258e-10	2.173193e+02
7.210000e-12	4.231566e-10	2.174284e+02
7.220000e-12	4.230689e-10	2.174602e+02
7.230000e-12	4.231498e-10	2.174372e+02
7.240000e-12	4.228598e-10	2.178248e+02
7.250000e-12	4.228601e-10	2.180179e+02
7.260000e-12	4.229212e-10	2.181570e+02
7.270000e-12	4.228176e-10	2.182325e+02
7.280000e-12	4.228025e-10	2.182308e+02
7.290000e-12	4.228022e-10	2.182252e+02
7.300000e-12	4.228546e-10	2.182182e+02
7.310000e-12	4.229524e-10	2.182459e+02
7.320000e-12	4.230241e-10	2.182999e+02
7.330000e-12	4.228005e-10	2.183959e+02
7.340000e-12	4.228700e-10	2.185287e+02
7.350000e-12	4.227180e-10	2.187078e+02
7.360000e-12	4.227314e-10	2.188841e+02
7.370000e-12	4.227395e-10	2.190480e+02
7.380000e-12	4.227530e-10	2.191733e+02
7.390000e-12	4.228872e-10	2.192400e+02
7.400000e-12	4.229188e-10	2.192799e+02
7.410000e-12	4.229013e-10	2.193082e+02
7.420000e-12	4.229411e-10	2.193173e+02
7.430000e-12	4.229786e-10	2.193337e+02
7.440000e-12	4.230538e-10	2.193445e+02
7.450000e-12	4.230670e-10	2.193288e+02
7.460000e-12	4.231865e-10	2.192798e+02
7.470000e-12	4.232475e-10	2.192111e+02
7.480000e-12	4.232448e-10	2.191466e+02
7.490000e-12	4.233581e-10	2.190687e+02
7.500000e-12	4.233928e-10	2.189871e+02
7.510000e-12	4.233549e-10	2.188841e+02
7.520000e-12	4.234456e-10	2.187561e+02
7.530000e-12	4.233281e-10	2.188851e+02
7.540000e-12	4.231502e-10	2.192913e+02
7.550000e-12	4.231296e-10	2.192689e+02
7.560000e-12	4.231861e-10	2.192304e+02
7.570000e-12	4.232221e-10	2.191157e+02
7.580000e-12	4.232965e-10	2.191056e+02
7.590000e-12	4.232338e-10	2.190635e+02
7.600000e-12	4.231666e-10	2.190219e+02
7.610000e-12	4.231246e-10	2.189875e+02
7.620000e-12	4.231083e-10	2.189322e+02
7.630000e-12	4.231799e-10	2.188706e+02
7.640000e-12	4.231676e-10	2.187660e+02
7.650000e-12	4.231239e-10	2.186295e+02
7.660000e-12	4.231655e-10	2.184758e+02
7.670000e-12	4.231260e-10	2.182836e+02
7.680000e-12	4.232579e-10	2.180661e+02
7.690000e-12	4.233093e-10	2.178955e+02
7.700000e-12	4.232435e-10	2.177935e+02
7.710000e-12	4.233278e-10	2.177454e+02
7.720000e-12	4.234017e-10	2.177243e+02
7.730000e-12	4.234510e-10	2.177572e+02
7.740000e-12	4.234304e-10	2.177999e+02
7.750000e-12	4.234204e-10	2.178177e+02
7.760000e-12	4.235134e-10	2.178590e+02
7.770000e-12	4.234372e-10	2.179622e+02
7.780000e-12	4.235052e-10	2.180829e+02
7.790000e-12	4.233540e-10	2.181902e+02
7.800000e-12	4.233630e-10	2.182741e+02
7.810000e-12	4.234868e-10	2.183448e+02
7.820000e-12	4.236562e-10	2.183723e+02
7.830000e-12	4.236519e-10	2.183931e+02
7.840000e-12	4.237180e-10	2.184965e+02
7.850000e-12	4.236288e-10	2.186152e+02
7.860000e-12	4.236262e-10	2.187291e+02
7.870000e-12	4.236222e-10	2.188413e+02
7.880000e-12	4.237425e-10	2.189680e+02
7.890000e-12	4.239083e-10	2.191007e+02
7.900000e-12	4.237284e-10	2.192779e+02
7.910000e-12	4.238781e-10	2.194449e+02
7.920000e-12	4.239341e-10	2.195697e+02
7.930000e-12	4.239168e-10	2.196314e+02
7.940000e-12	4.238019e-10	2.195397e+02
7.950000e-12	4.236449e-10	2.193972e+02
7.960000e-12	4.236701e-10	2.192015e+02
7.970000e-12	4.237037e-10	2.189773e+02
7.980000e-12	4.236640e-10	2.187361e+02
7.990000e-12	4.234427e-10	2.185014e+02
8.000000e-12	4.233154e-10	2.185018e+02
8.010000e-12	4.231282e-10	2.187968e+02
8.020000e-12	4.231437e-10	2.187795e+02
8.030000e-12	4.229139e-10	2.186965e+02
8.040000e-12	4.227567e-10	2.188400e+02
8.050000e-12	4.227196e-10	2.187172e+02
8.060000e-12	4.226688e-10	2.186034e+02
8.070000e-12	4.226816e-10	2.184911e+02
8.080000e-12	4.227135e-10	2.183836e+02
8.090000e-12	4.225826e-10	2.183416e+02
8.100000e-12	4.227235e-10	2.184214e+02
8.110000e-12	4.226336e-10	2.185328e+02
8.120000e-12	4.226622e-10	2.185468e+02
8.130000e-12	4.225895e-10	2.183950e+02
8.140000e-12	4.224993e-10	2.181334e+02
8.150000e-12	4.225396e-10	2.177821e+02
8.160000e-12	4.225644e-10	2.173941e+02
8.170000e-12	4.225457e-10	2.170489e+02
8.180000e-12	4.226163e-10	2.167730e+02
8.190000e-12	4.225848e-10	2.165374e+02
8.200000e-12	4.225316e-10	2.163726e+02
8.210000e-12	4.224366e-10	2.163290e+02
8.220000e-12	4.224534e-10	2.163984e+02
8.230000e-12	4.224534e-10	2.165261e+02
8.240000e-12	4.224618e-10	2.167529e+02
8.250000e-12	4.224497e-10	2.170121e+02
8.260000e-12	4.224916e-10	2.172884e+02
8.270000e-12	4.225493e-10	2.178201e+02
8.280000e-12	4.224696e-10	2.186324e+02
8.290000e-12	4.225710e-10	2.193592e+02
8.300000e-12	4.228334e-10	2.196807e+02
8.310000e-12	4.228411e-10	2.199234e+02
8.320000e-12	4.228941e-10	2.201830e+02
8.330000e-12	4.227859e-10	2.205615e+02
8.340000e-12	4.225742e-10	2.212239e+02
8.350000e-12	4.225484e-10	2.218295e+02
8.360000e-12	4.223656e-10	2.220242e+02
8.370000e-12	4.225400e-10	2.222017e+02
8.380000e-12	4.225002e-10	2.222594e+02
8.390000e-12	4.224586e-10	2.223789e+02
8.400000e-12	4.223953e-10	2.224997e+02
8.410000e-12	4.223698e-10	2.224789e+02
8.420000e-12	4.223965e-10	2.224593e+02
8.430000e-12	4.223435e-10	2.224935e+02
8.440000e-12	4.225131e-10	2.225148e+02
8.450000e-12	4.225595e-10	2.225246e+02
8.460000e-12	4.226747e-10	2.225045e+02
8.470000e-12	4.227981e-10	2.224838e+02
8.480000e-12	4.228982e-10	2.224686e+02
8.490000e-12	4.227550e-10	2.224300e+02
8.500000e-12	4.228597e-10	2.223601e+02
8.510000e-12	4.229284e-10	2.222531e+02
8.520000e-12	4.229216e-10	2.220600e+02
8.530000e-12	4.227032e-10	2.218055e+02
8.540000e-12	4.225955e-10	2.215194e+02
8.550000e-12	4.224929e-10	2.212136e+02
8.560000e-12	4.225312e-10	2.208574e+02
8.570000e-12	4.224174e-10	2.204362e+02
8.580000e-12	4.223539e-10	2.199733e+02
8.590000e-12	4.222344e-10	2.194766e+02
8.600000e-12	4.221948e-10	2.190012e+02
8.610000e-12	4.222063e-10	2.186218e+02
8.620000e-12	4.221862e-10	2.183596e+02
8.630000e-12	4.221866e-10	2.182071e+02
8.640000e-12	4.221711e-10	2.181546e+02
8.650000e-12	4.221725e-10	2.181711e+02
8.660000e-12	4.221738e-10	2.182417e+02
8.670000e-12	4.222684e-10	2.183674e+02
8.680000e-12	4.222475e-10	2.185667e+02
8.690000e-12	4.222670e-10	2.187609e+02
8.700000e-12	4.222552e-10	2.189586e+02
8.710000e-12	4.222338e-10	2.191402e+02
8.720000e-12	4.222910e-10	2.192708e+02
8.730000e-12	4.223948e-10	2.192988e+02
8.740000e-12	4.224070e-10	2.192406e+02
8.750000e-12	4.224441e-10	2.191377e+02
8.760000e-12	4.224395e-10	2.189940e+02
8.770000e-12	4.225303e-10	2.187963e+02
8.780000e-12	4.224420e-10	2.185975e+02
8.790000e-12	4.224682e-10	2.183738e+02
8.800000e-12	4.223858e-10	2.181529e+02
8.810000e-12	4.223134e-10	2.179480e+02
8.820000e-12	4.222269e-10	2.177683e+02
8.830000e-12	4.220944e-10	2.176412e+02
8.840000e-12	4.219902e-10	2.175343e+02
8.850000e-12	4.220226e-10	2.174314e+02
8.860000e-12	4.220501e-10	2.173498e+02
8.870000e-12	4.221197e-10	2.172444e+02
8.880000e-12	4.222263e-10	2.171059e+02
8.890000e-12	4.223320e-10	2.169832e+02
8.900000e-12	4.223087e-10	2.168934e+02
8.910000e-12	4.223181e-10	2.168263e+02
8.920000e-12	4.223913e-10	2.168072e+02
8.930000e-12	4.223976e-10	2.168593e+02
8.940000e-12	4.223928e-10	2.169724e+02
8.950000e-12	4.223943e-10	2.170688e+02
8.960000e-12	4.224647e-10	2.171670e+02
8.970000e-12	4.224559e-10	2.172809e+02
8.980000e-12	4.225064e-10	2.174043e+02
8.990000e-12	4.225854e-10	2.175562e+02
9.000000e-12	4.227755e-10	2.176954e+02
9.010000e-12	4.228115e-10	2.177796e+02
9.020000e-12	4.228424e-10	2.178228e+02
9.030000e-12	4.229432e-10	2.178026e+02
9.040000e-12	4.231030e-10	2.177530e+02
9.050000e-12	4.232142e-10	2.176623e+02
9.060000e-12	4.231697e-10	2.175523e+02
9.070000e-12	4.232260e-10	2.174261e+02
9.080000e-12	4.231389e-10	2.172774e+02
9.090000e-12	4.230112e-10	2.171295e+02
9.100000e-12	4.228570e-10	2.169832e+02
9.110000e-12	4.229026e-10	2.168309e+02
9.120000e-12	4.228194e-10	2.167048e+02
9.130000e-12	4.227932e-10	2.166613e+02
9.140000e-12	4.227606e-10	2.166619e+02
9.150000e-12	4.227220e-10	2.166445e+02
9.160000e-12	4.227509e-10	2.166318e+02
9.170000e-12	4.227529e-10	2.165766e+02
9.180000e-12	4.227290e-10	2.164936e+02
9.190000e-12	4.227247e-10	2.163228e+02
9.200000e-12	4.227846e-10	2.161024e+02
9.210000e-12	4.227517e-10	2.159048e+02
9.220000e-12	4.227372e-10	2.157286e+02
9.230000e-12	4.226112e-10	2.155711e+02
9.240000e-12	4.226047e-10	2.154415e+02
9.250000e-12	4.226197e-10	2.153236e+02
9.260000e-12	4.226945e-10	2.152055e+02
9.270000e-12	4.226642e-10	2.150796e+02
9.280000e-12	4.226342e-10	2.149782e+02
9.290000e-12	4.226606e-10	2.148685e+02
9.300000e-12	4.227571e-10	2.147506e+02
9.310000e-12	4.228417e-10	2.146362e+02
9.320000e-12	4.227549e-10	2.145317e+02
9.330000e-12	4.227738e-10	2.144344e+02
9.340000e-12	4.228214e-10	2.143632e+02
9.350000e-12	4.228015e-10	2.143225e+02
9.360000e-12	4.227827e-10	2.143015e+02
9.370000e-12	4.228411e-10	2.143496e+02
9.380000e-12	4.228177e-10	2.144522e+02
9.390000e-12	4.228904e-10	2.146004e+02
9.400000e-12	4.228465e-10	2.147771e+02
9.410000e-12	4.229262e-10	2.149542e+02
9.420000e-12	4.229603e-10	2.151585e+02
9.430000e-12	4.230049e-10	2.154261e+02
9.440000e-12	4.229765e-10	2.157183e+02
9.450000e-12	4.230803e-10	2.160199e+02
9.460000e-12	4.231025e-10	2.162956e+02
9.470000e-12	4.230737e-10	2.164980e+02
9.480000e-12	4.230329e-10	2.166475e+02
9.490000e-12	4.230508e-10	2.167200e+02
9.500000e-12	4.230143e-10	2.167387e+02
9.510000e-12	4.230216e-10	2.166832e+02
9.520000e-12	4.229073e-10	2.165931e+02
9.530000e-12	4.229421e-10	2.164354e+02
9.540000e-12	4.228914e-10	2.162632e+02
9.550000e-12	4.226824e-10	2.160231e+02
9.560000e-12	4.227270e-10	2.157011e+02
9.570000e-12	4.227389e-10	2.153920e+02
9.580000e-12	4.227366e-10	2.150876e+02
9.590000e-12	4.225843e-10	2.148212e+02
9.600000e-12	4.225956e-10	2.145521e+02
9.610000e-12	4.224724e-10	2.143021e+02
9.620000e-12	4.224562e-10	2.140712e+02
9.630000e-12	4.224197e-10	2.138536e+02
9.640000e-12	4.224156e-10	2.136702e+02
9.650000e-12	4.224330e-10	2.135143e+02
9.660000e-12	4.223451e-10	2.133542e+02
9.670000e-12	4.223935e-10	2.131679e+02
9.680000e-12	4.223641e-10	2.129928e+02
9.690000e-12	4.223887e-10	2.128376e+02
9.700000e-12	4.223586e-10	2.126875e+02
9.710000e-12	4.222429e-10	2.125900e+02
9.720000e-12	4.223808e-10	2.125300e+02
9.730000e-12	4.223956e-10	2.124868e+02
9.740000e-12	4.223292e-10	2.124736e+02
9.750000e-12	4.221817e-10	2.124699e+02
9.760000e-12	4.221869e-10	2.124851e+02
9.770000e-12	4.222911e-10	2.125679e+02
9.780000e-12	4.222509e-10	2.127116e+02
9.790000e-12	4.222291e-10	2.128593e+02
9.800000e-12	4.222626e-10	2.129874e+02
9.810000e-12	4.222667e-10	2.129968e+02
9.820000e-12	4.222458e-10	2.128921e+02
9.830000e-12	4.223661e-10	2.126654e+02
9.840000e-12	4.223513e-10	2.123370e+02
9.850000e-12	4.222791e-10	2.119421e+02
9.860000e-12	4.222383e-10	2.115432e+02
9.870000e-12	4.222851e-10	2.111892e+02
9.880000e-12	4.223914e-10	2.108972e+02
9.890000e-12	4.223401e-10	2.106725e+02
9.900000e-12	4.223222e-10	2.105523e+02
9.910000e-12	4.222810e-10	2.105380e+02
9.920000e-12	4.223810e-10	2.105697e+02
9.930000e-12	4.224191e-10	2.106543e+02
9.940000e-12	4.224345e-10	2.107915e+02
9.950000e-12	4.225260e-10	2.109335e+02
9.960000e-12	4.226588e-10	2.110746e+02
9.970000e-12	4.227179e-10	2.111898e+02
9.980000e-12	4.227216e-10	2.113040e+02
9.990000e-12	4.227424e-10	2.114190e+02
1.000000e-11	4.226611e-10	2.115250e+02
1.001000e-11	4.224191e-10	2.115829e+02
1.002000e-11	4.225243e-10	2.115842e+02
1.003000e-11	4.226071e-10	2.115292e+02
1.004000e-11	4.226291e-10	2.114313e+02
1.005000e-11	4.226035e-10	2.113258e+02
1.006000e-11	4.225531e-10	2.112478e+02
1.007000e-11	4.224005e-10	2.111911e+02
1.008000e-11	4.224655e-10	2.111336e+02
1.009000e-11	4.225154e-10	2.110525e+02
1.010000e-11	4.225235e-10	2.109722e+02
1.011000e-11	4.224355e-10	2.109393e+02
1.012000e-11	4.223598e-10	2.109296e+02
1.013000e-11	4.223516e-10	2.109266e+02
1.014000e-11	4.223281e-10	2.108777e+02
1.015000e-11	4.224767e-10	2.107948e+02
1.016000e-11	4.224385e-10	2.106758e+02
1.017000e-11	4.225015e-10	2.105312e+02
1.018000e-11	4.225602e-10	2.103232e+02
1.019000e-11	4.226306e-10	2.100563e+02
1.020000e-11	4.226377e-10	2.097568e+02
1.021000e-11	4.225873e-10	2.094726e+02
1.022000e-11	4.226488e-10	2.092425e+02
1.023000e-11	4.225612e-10	2.090823e+02
1.024000e-11	4.225830e-10	2.090236e+02
1.025000e-11	4.225478e-10	2.090763e+02
1.026000e-11	4.225250e-10	2.092638e+02
1.027000e-11	4.225326e-10	2.095126e+02
1.028000e-11	4.225665e-10	2.098537e+02
1.029000e-11	4.226902e-10	2.102533e+02
1.030000e-11	4.227094e-10	2.106624e+02
1.031000e-11	4.227772e-10	2.110536e+02
1.032000e-11	4.227260e-10	2.114123e+02
1.033000e-11	4.226592e-10	2.117294e+02
1.034000e-11	4.227194e-10	2.119623e+02
1.035000e-11	4.227553e-10	2.121307e+02
1.036000e-11	4.226773e-10	2.122960e+02
1.037000e-11	4.226163e-10	2.123971e+02
1.038000e-11	4.225808e-10	2.123966e+02
1.039000e-11	4.225867e-10	2.123355e+02
1.040000e-11	4.226143e-10	2.122088e+02
1.041000e-11	4.227532e-10	2.120462e+02
1.042000e-11	4.228203e-10	2.118976e+02
1.043000e-11	4.229076e-10	2.117766e+02
1.044000e-11	4.229204e-10	2.117165e+02
1.045000e-11	4.229180e-10	2.117273e+02
1.046000e-11	4.230046e-10	2.117987e+02
1.047000e-11	4.229751e-10	2.118733e+02
1.048000e-11	4.230717e-10	2.119468e+02
1.049000e-11	4.230081e-10	2.119984e+02
1.050000e-11	4.229762e-10	2.120333e+02
1.051000e-11	4.230386e-10	2.120615e+02
1.052000e-11	4.230120e-10	2.120661e+02
1.053000e-11	4.231626e-10	2.121371e+02
1.054000e-11	4.231428e-10	2.121760e+02
1.055000e-11	4.231890e-10	2.122142e+02
1.056000e-11	4.232153e-10	2.122831e+02
1.057000e-11	4.231621e-10	2.123635e+02
1.058000e-11	4.232977e-10	2.124032e+02
1.059000e-11	4.231731e-10	2.124660e+02
1.060000e-11	4.231702e-10	2.125530e+02
1.061000e-11	4.231903e-10	2.126599e+02
1.062000e-11	4.232124e-10	2.128066e+02
1.063000e-11	4.233391e-10	2.129336e+02
1.064000e-11	4.233341e-10	2.130666e+02
1.065000e-11	4.234503e-10	2.132262e+02
1.066000e-11	4.234971e-10	2.133622e+02
1.067000e-11	4.234821e-10	2.134742e+02
1.068000e-11	4.233684e-10	2.135469e+02
1.069000e-11	4.232499e-10	2.135478e+02
1.070000e-11	4.233041e-10	2.134582e+02
1.071000e-11	4.233112e-10	2.132709e+02
1.072000e-11	4.233706e-10	2.129445e+02
1.073000e-11	4.233349e-10	2.125367e+02
1.074000e-11	4.233280e-10	2.121254e+02
1.075000e-11	4.233312e-10	2.117250e+02
1.076000e-11	4.232353e-10	2.113603e+02
1.077000e-11	4.231732e-10	2.109473e+02
1.078000e-11	4.230240e-10	2.105360e+02
1.079000e-11	4.229638e-10	2.101519e+02
1.080000e-11	4.229074e-10	2.097958e+02
1.081000e-11	4.228624e-10	2.094609e+02
1.082000e-11	4.227656e-10	2.091946e+02
1.083000e-11	4.227063e-10	2.090094e+02
1.084000e-11	4.226962e-10	2.089107e+02
1.085000e-11	4.226796e-10	2.089008e+02
1.086000e-11	4.227600e-10	2.088951e+02
1.087000e-11	4.227003e-10	2.089407e+02
1.088000e-11	4.226800e-10	2.090652e+02
1.089000e-11	4.226666e-10	2.092177e+02
1.090000e-11	4.225963e-10	2.093518e+02
1.091000e-11	4.226884e-10	2.094517e+02
1.092000e-11	4.226335e-10	2.094946e+02
1.093000e-11	4.227053e-10	2.095103e+02
1.094000e-11	4.227728e-10	2.094686e+02
1.095000e-11	4.228326e-10	2.093799e+02
1.096000e-11	4.228586e-10	2.092688e+02
1.097000e-11	4.228864e-10	2.091544e+02
1.098000e-11	4.229701e-10	2.090353e+02
1.099000e-11	4.230746e-10	2.089036e+02
1.100000e-11	4.231674e-10	2.087721e+02
1.101000e-11	4.231839e-10	2.086653e+02
1.102000e-11	4.231658e-10	2.085483e+02
1.103000e-11	4.231852e-10	2.084480e+02
1.104000e-11	4.231765e-10	2.083990e+02
1.105000e-11	4.232504e-10	2.083624e+02
1.106000e-11	4.233863e-10	2.083630e+02
1.107000e-11	4.233970e-10	2.084364e+02
1.108000e-11	4.233623e-10	2.085593e+02
1.109000e-11	4.234003e-10	2.086840e+02
1.110000e-11	4.234345e-10	2.087907e+02
1.111000e-11	4.235477e-10	2.088798e+02
1.112000e-11	4.235548e-10	2.089380e+02
1.113000e-11	4.236556e-10	2.090119e+02
1.114000e-11	4.235722e-10	2.091028e+02
1.115000e-11	4.235655e-10	2.091846e+02
1.116000e-11	4.235197e-10	2.092242e+02
1.117000e-11	4.233853e-10	2.091854e+02
1.118000e-11	4.234145e-10	2.091168e+02
1.119000e-11	4.234371e-10	2.090571e+02
1.120000e-11	4.236436e-10	2.089928e+02
1.121000e-11	4.236088e-10	2.088965e+02
1.122000e-11	4.236565e-10	2.087871e+02
1.123000e-11	4.236041e-10	2.086590e+02
1.124000e-11	4.236299e-10	2.085209e+02
1.125000e-11	4.236190e-10	2.083836e+02
1.126000e-11	4.236688e-10	2.082959e+02
1.127000e-11	4.236441e-10	2.082553e+02
1.128000e-11	4.236623e-10	2.082535e+02
1.129000e-11	4.236020e-10	2.082456e+02
1.130000e-11	4.236315e-10	2.082478e+02
1.131000e-11	4.237266e-10	2.082513e+02
1.132000e-11	4.236703e-10	2.082243e+02
1.133000e-11	4.236158e-10	2.081497e+02
1.134000e-11	4.234679e-10	2.080251e+02
1.135000e-11	4.235085e-10	2.078541e+02
1.136000e-11	4.235327e-10	2.075880e+02
1.137000e-11	4.235855e-10	2.072747e+02
1.138000e-11	4.235732e-10	2.069587e+02
1.139000e-11	4.236950e-10	2.066756e+02
1.140000e-11	4.238526e-10	2.064892e+02
1.141000e-11	4.235889e-10	2.064629e+02
1.142000e-11	4.235806e-10	2.065711e+02
1.143000e-11	4.236520e-10	2.068085e+02
1.144000e-11	4.236636e-10	2.071070e+02
1.145000e-11	4.236343e-10	2.074387e+02
1.146000e-11	4.236221e-10	2.077598e+02
1.147000e-11	4.235524e-10	2.080478e+02
1.148000e-11	4.235574e-10	2.082775e+02
1.149000e-11	4.235443e-10	2.084454e+02
1.150000e-11	4.235244e-10	2.085563e+02
1.151000e-11	4.234947e-10	2.086222e+02
1.152000e-11	4.235306e-10	2.086566e+02
